"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $207.57/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","PrivateNote"
"0x6bc30905182602a0bd4599dfef54d5eac67c777dd574500e2da9b9c1c5a12c13","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x2e889e2f71a4e891452b0003cdb4e847db6eea3f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x93a59b9c1cdf80048bc8a58e2eb77df06af6e1e800e918bf8127f30c3bc33801","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xbffcc084ece974e752cc5b80bfa89fda9f4636b7","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf6a7421d9aab95f3b2de5bb69e92e4614a29cd08af6ae6e61ee72b95b1b04089","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb77cb08d3c12a3cf9915665156670f059eb70108","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xffdeae4fd2f3f59cf3905ea80ed9d97e4ff2cdce76507fce8e99410b71463ed1","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb3fbd73b8ec1f89a1de056a160b67f5b5fbdb158","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x271b4fefea309c2817934864ecf6ab7dd9d341244437ed2774df35946202a868","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xd28ede4ab83184616282cec0f12284453dbe4712","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x8b362f4ddd7668607f43ac86d2f4c3489766c2c007b1bfa85f6c4ce2916b2fa1","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x79965ff062abfec8c565482d605aaa4591e8f057","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x14e998b79be3a822a5f1e09c9e9b84f9dcc2412a042faa6af7f42a89587fe2c8","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6f9723aadf937ba8169ddd5dc67edbf531479d55","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x72e26ee663116e7d4ec93a789ae7369944a2187b7ffa10065a76cee81af9749e","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x9992461d4f935670e5d03f258d6c7b868a964d76","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x74520d84efa0bcb7b26b44685e9bbdddd5d7a68b22f77e8e721f20e492f1c6a8","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfe950eaaeb7a3058be3a5bc77f1b71493fb4fd9f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5a046f4d9db3ee0599cd95f2fb67cb9c335368b2721d46307c9b767e3b049116","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xefc958e11fb2ff9825d94671818f6d389860f36c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3f1b54892dc002c4a617a36ea61d70089cc3923e83067340f0fac7a7ddb96ce1","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0d0f7878ab5b343ab040d3e80746302cc2b5ef94","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x14980b4666bce387d61d2c6ab5c6ebf60aec7a89de00cee6902bc1bb91b64f77","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x57a9819d6d70ac645e960533cc456e716e592c6d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x173f863bb8a3eface14f8ccdb1eb339cfb23e1afd8ea923ce1f080633004e1e2","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xed4a5eabd157e1ed5b619033b7706d9d073e1561","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf5dafeb6fea52ba850622202a7789f5d76cb995a39aafb03f5ed12a9776c22b3","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb711782c837c567b4313f250857f28e2067f37b9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x791b2912452f02068ab81bd041fd806c201904c62cd8988b8c14954e82f8013d","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1ea164c91aa0b6c744e1b1aad604842e89a02cb1","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xe416bc526fb6ac23d855994ba73a6fc072b13f008692754b417550fd8dd3b310","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb3ec592b8ebff8c7b77d107504d82f84ff25ee12","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1a9cf4e7dd0f2c2690581c6fec826adf2e555ae2a7e1e2b8aa4e002bd91d9f3d","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xba7607b848834e831f345f17c4b5dedebf8a79bd","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x38083cddd4074e4eb285f26fda02a2ab0369c7299fd2821249018872bedc4955","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x93dacd1e62a5bfb147dfb9e7eb460033c8cd30d8","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6a53b1d01bb10c09d800a6aa6bdb62ebe4b43aeb0ea176cad1cf84e544ec5e06","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5150e4d1cd334e919b2bd9c050b266a4eb49ba0d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x73abeeaddfb0be2a9adf6c3e721121c87318faecdd9707b47138803be160e0c6","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x349eb64eabaf30c80b252427333d6db3854fee54","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x70d9a3a17f8c59601ffc20d67d86bd092f6acaed9145def2d0f7b1afbba84945","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x720e2051daec56f28179244a06db1804407cdf28","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xabb22c50eb24e5a6a962e81c15a9b357af68d8b12864c3a55cc761b3590aeb2b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x38107910d3a17cfeb8691028fa165683dfeafc56","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x815930064f258b2e133a6d3e2f25c249eeacf3d992b406690a0da31c80d8a9cb","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x3b0b9e23891082e60b8893da944f0bf097ec3171","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfbc6161e2ea9dd6b7a4a04bdde89af96520982146bf5bd4a43e3d79b414883b2","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x4b66054badfb283a357b952ce129d2cd0a930032","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc83f585d21fb7042d42c4ebdf63c1020d99a9d2c204e0a3fd918a2612a39f092","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x785b0f10e5720100254724098ae04eb35778edc0","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb23d238cf041983b5795e63c8c3973ce3ab76ed445506d8dd0a42d8ab2832ed2","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0431f3b8cb5acfa5e2ab80349d1a6d3ca7e59a7e","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5a55771c990a299ecfc8c13494e9df8d2905aec9cf8d150546b027492bde7643","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x603bc2d21d4ac47c6673eb18856e86ac6254af08","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc0909e882b3ff396838a17db0eff956921cdce73ce3339487a2985bedf45d4ad","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xa564c9abb99f9d832ee8e874ea900b4884bf7742","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xecaae1f9b466857f00d4ef88808d7ea2c9c46b9ed1cff01499be83b8a829de71","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x41ae1161db8276b6b6a1e5412126b3043bb15332","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x2e7de75e28bcb10e11defde46013e37c7810047966e91f4ac10b33f80526a342","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb6c26136dee15593325763ee09873b260f41a46d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xffa9d1027618b69fe563b7bbcb718f7eae5fcef12c4c63af892b56cc607adfd5","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x9bac979f2c3d7213c96dc5be7f2be8559dfaea70","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xaf085e1615456ff19ae9b5277ead7f73d8a7cc19404a3b142d2cfd22378d6432","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xadb24e99f2e7879ccb5d0ff59b99419d5930b24b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x21625b8a413fed533fd125cfc23c602b1b5d77023ead631191890036d5f29dda","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x51b29265d2277342c44bac019a576e4341d71c5f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x20cc20594d7229340317096acb2740c4d5b8ae6c290e90b561ee364b71f8ef4c","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8c1ec9f6863b00f4d6596d03492acb3a5f243cba","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb5a9580fa029cc99b531df2623e60c59e736a7196dbf3d76b61f02649d8b1028","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x16db728ed2169a8fb156876b38e2f2b07ee858c5","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x337b67b13a675edfcc1e383d492fa6a0bed1c03cf41ec799dd2030c4be25ba8b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x71ac3e16ee5c6b62629a2611350e7798cd31432b","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x5132c082c49dcab0593ca8e89cb1d2a14c2bf57aaedaef87b6791916cf3977dc","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0e18398ff0d0420423bb2ba1da7566c24db3cf54","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x059cd6635fb5ecd7169c5dbbf96763d16411c348ff2cbfbd6b8815649158c86c","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6a73e1b5628155f6b7cd39b64208f7e044503f0f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xd045a68ade06b3bb79c3b26357f6ee1c1e59dc97f0e339f086f1d118c3c7a8b4","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x089437838521e21dd6a38cb03188c0b608930fae","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfaf75991fcb05476f3324d0131540cfd84c1b5bd0c57995fd76be1eca88ab3df","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x7a3daaf7a89f2930b27f6cfed547e12c9a996950","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xa910c79c56321cf94f22e2b2e22f47d22088f3db361e34b805570745531d2809","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x747d66ef3b7135a558a8dc77a47bfe79dfdc9dcf","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x33b2243ce99b2cfa7c7866742f93c5eab601561943d785742da8a6de522530b0","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x788bcfb8ebb850b73251d0ceeea21af1d8b914b6","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf3abfe0ffee3d756c2d7082974a8105249357a9e48d4822c188933423238fef4","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xebca7563c06217a47d8834e9a55763663d142353","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6c0fbee29546c0e09eec122e19b0b16730e3612599a604ddcd02fb0ad8fdd5ee","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe340ffdf99c6b857f58fa951ea1efb8c3cbdaa12","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xaa8ed14a88266edd32bdb6be2f8267608ed97a1513cbd75e186ab9b3399bca4b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1c9dc6e85804f5bc80207da4b17c2d2f36ffaa46","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xbdf06109b4ad040ec2e9e62d34bed47a0747c39cd87bd91652748d0676f7f105","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x7fa1dfafc4ae100c615184b0b06f032b0b82a26f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x90e512594434eac79154d82338180acd01af7ad730459ba6fa6d24b8093afd28","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x4bf5fdeb70a3edbb060b402066fde0856975c36a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1c8683771697728b29fe263dfe0ef0ea4c3a71772ab8a3e3405061ddb48bf757","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5b6aafa3660602aed17436a83feec9d252d6d998","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x713d1ece0843eb2ba821cee15f62165649de9a7d7a4f04f138c3058e7593b7af","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x0480584fe936c93a9a4ac0e71c981614b2be2b96","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x330d6ed4ace7041d08459877bd08f6a224416fb4a8fa1c08e9772fa71cc76ecf","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8c46aa26cd1e6bc896d9a37bdedb3fc2e877cf8e","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x0aee8838f787c1f7e655b7120a7bdedf8fb80c89cf9d1fd8f185ec9aede5330b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x310825b730de72f66f8d084938db92ab2a80e16f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x0a16fc584de96851eccca68509f87ca8bd976ed8dba49f1cc21b4d9c0ff65ba2","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x438688c638a3799dc753207db545ce9830fd8beb","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x8b65fc8484840c59c8be22cff6cf594225a1b0966d6142c148484f2cd44853bd","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x220cc268c0621d5ab8663da48807ddf33ed446ac","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xde5266ebf50ceb52c857bb658c62ebeb01e7c66d8fcf535e2ab3f64800a00b94","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x411e2f04578a370a4d3e1825610467f5730e1692","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xdaafe9faa82a71410308a058dc9d4d5867d69060485b8b33489ecf8bd851ca0e","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x915edde64732adc4fda4123cc41b0283c14eee51","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3b1f74dc4b6ad06b6de28920faa18bcd2e39afb74adb75cd330398c6112736fc","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb045969cce35a658abfe0067be0f0385eff38c14","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x64bafbb04e0deb492a3a73a5610b789ef51f430d24c4e6b953964f52521f7837","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x77e92f70a6075e5a8f8e1b679566352ffca6bef3","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xd8b48adfa46a29e678dfed726f86e230c9204e404c7e158e4fffb82880a18a66","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1951696b203073860e1dea648d6e7de174eb445a","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x392a6a4d48b88bb1331d4aa4d66cc6c4fc2d51d499ff8f14698e053ad382bd41","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xce1b1b6b52d8236e15a0f3f128fbc0c544cd0989","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x3e7084eabdfb354ca62ef336e5dad2adc29bff7aeeac284dfca29f9892ee6831","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8be1e4330f719a80a6ccc348305dccf3e2d1b98c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xef4b442adecd0c9ba6feadef4338b8cf1be8a2d9b3be09a4ea8e797acfee51f3","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1d4e02869457e6278fb80fbae99e976ad24a7018","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6be239265bed515f1d2efcb58c018c7ea55ee300fbd513f12e156f427e7ec6f4","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x689068ab3f12ec276215df8eb75770a5c98d227d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xb0624fefe01f3d8732dd2b2d4fac319ec39b4c2d7532dcb236fca26185a9d4a2","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x8d0ed05deee26824d5df50392503e2acda5db3b7","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x604c3d0f11db3bb3d5a40c2631f405e85b77c0cf6fff86ac91d7e6bbbf7550a9","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x4aa1f8a7acbe95b6429e2c9ee74cc0e83d233036","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7383d402b7a7f08eaa2422c9196a5372336c645cb6814d04c9781c2234859bec","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc6f7d2f8277a542fc3f6a3363467a1ec74ea1aff","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x82ad9f5478cb2cd7fda77924778dab9e3bd79dc2c0f0c98766007725d9f5cbea","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xf2a51a4ed661e93d91aedddc933c1dad3bd49658","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x116677ab3372339d1eed0a41924068145236b1e2093783e81a592b75df7c55da","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1278b07019944ec86282c933835397b2018e59e9","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x093953504bb54733406a88ed1f8abc53c08e2ebcd6e0a84d02ecec143c374355","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x33b4a637430ba30f86760636d06250e62ea996ba","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x05aa41acba63b1e494143b4e4a8b53d5b5b637eb1346c35d77d137595c077d4f","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x2bf16a7abda2acfd5b2175a46a08d68e59acd26c","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xedfaca45a460fa1ccfaaca27e37b2edcc60eb5016cd04d235a2cdb4370b69ff9","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xffbcbb818d8b5ff8e5a47cb0acb3df163b29721f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x9414a283b30e67dbea82e8dc584c0fa34b525627b939eba63a308147e47fa333","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x43efa13e889b1e6333e70365b8bc13bce05ef8f6","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xc67c6aa8ff6db1dd3501c3690c563c105f1b17d326edb85b70009197dfdd30ce","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xcd795e8b990243266e156bd57e6a942855367f88","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x1a77a035ba880628e3a627ec5b48f8c2dba6128264ad1f085b2432e179170b7b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x5eca5df82cba8f44ac295f73b5a651586c446194","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4ff5de506255b021edb874e27efe87a2903995c2a8cab31832a6fb8938680f36","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xfba29fa73b5cefb1471851ff242efe2783e4125d","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xec6b159c39caa1f6dc0e13e3e4c39b8c6c94e4ef220c84677567ec2a12e2906b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x74b5c9b661e5b6c99fd85ecd2c123a1b848cdbb2","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x4ad9b14c25bc2ff1a15fe3a5a55aa72d53a5cb4c71225824e31fae40684cd7db","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x6cb482c5eb29811449c78d2e376f1a56578d2afd","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x206a19901f9bc63b376dfd927f8d87870febbb3f1a31d62ed9a7268d51104011","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xb8ec4a8a21fd92cb54b19bcef7881ca917f83fb6","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xfd99695b0072f17ee2050e4dee7de822b9777366582cbf3b39fd0e41d8820046","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xeaa1160e2cb0d3d5b69a7c8176d4829400829c08","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xad7c6d64d13c248a554864abc971e10af6bcf72d8973ea241bb1ef7ade08e853","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x2d9af36fdc2a0750b6bf8b486c24243b9edaa9ef","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xf9ab6d110a5253cf077b3356057e51fe611b5355f60707e5b915e6e57af13a2d","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x968f3e908a9d5484b4fd568fbcd9f5b954b82fcd","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x94e4044042c5a8221b8f40240d8673e3365886d51854312f02960745dc99a562","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x117855856e23c53e7b0c55aff35f6758c4b2c206","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xa0b772abf65662adbe2b1d3c6ad98fa351cfa433523a510ef09daf8402713025","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x4105cb7a85a0ac7ea70cc439e6cc4b1079d9bf4f","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x7e4840129e0b50c3897cc1b192cdd72a2223db1c4163d6c344a67dd539f8c409","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xf420d4e60579f92977f223e1a5f44a5901cf4b60","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x6cfaf7aa3fd6c2107e30d81051989d72ed544202ac548505fe1a33cb14b07d95","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xe222a8dd4c1144491b06e2d113bde3c4fd784f37","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0xba51a52da410eb3a4a973600dddeec3f83d96324afa6b54a7dfede09dd82e979","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x1171f90db35a4d3a4e62db9ad8ddb65410f7de06","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x445e2c8bad000d76f1d24352aa6541f19a82aeef7040252735b5a6619d6bf1ca","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0xc5325e0f021837cc891dee0af6b491fd79fd99cf","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
"0x779327f441dd08e51623da80d57e2e89d5444ea5a2c291d0ef8cbaeefec5732b","5072225","1518371141","2/11/2018 5:45:41 PM","0x61c808d82a3ac53231750dadc13c777b59310bd9","0x69f23293e76ab197797d40eead1268ef7ac2ef34","","0","0.005","1.03785","0.000441","0.09153837","811.24","","",""
